store_id,region,city,category,subcategory,unit_price,quantity,discount,total_sales,profit,customer_type,payment_method,online_order,stockout_flag,weekday,month,year,hour,price_qty,discount_value,profit_margin
35,1,5,2,1,15.29,1,0.0,15.29,2.14,1,1,1,0,4,7,2023,4,15.29,0.0,0.13136893799877228
75,2,3,2,1,26.64,4,0.2,85.25,9.45,1,1,0,0,0,4,2024,8,106.56,21.312,0.10956521739130434
47,2,3,0,9,71.29,4,0.0,285.16,16.03,0,0,1,0,3,12,2023,12,285.16,0.0,0.056017612524461836
2,2,3,1,6,22.65,1,0.1,20.38,2.54,0,0,0,0,6,5,2023,3,22.65,2.265,0.11880261927034612
71,1,5,0,5,38.73,1,0.1,34.86,2.1,1,0,1,0,0,5,2023,2,38.73,3.8729999999999998,0.05856107083100948
78,3,2,0,9,7.25,2,0.0,14.5,0.83,1,3,1,1,1,6,2023,11,14.5,0.0,0.05354838709677419
64,0,1,3,4,15.56,2,0.0,31.12,5.56,0,3,1,0,3,5,2024,1,31.12,0.0,0.1731008717310087
74,2,0,0,9,46.78,1,0.0,46.78,2.58,1,0,1,1,4,7,2024,15,46.78,0.0,0.053997488488907494
77,3,2,2,1,26.29,3,0.0,78.87,8.15,1,2,0,0,5,1,2024,18,78.87,0.0,0.10204081632653061
70,1,5,0,5,3.45,3,0.2,8.28,1.0,0,3,1,0,4,8,2023,18,10.350000000000001,2.0700000000000003,0.10775862068965518
0,2,3,1,3,45.69,1,0.0,45.69,7.1,0,1,1,0,0,5,2024,1,45.69,0.0,0.15206682373099165
1,3,2,1,6,73.59,4,0.15,250.21,55.58,1,0,1,0,5,11,2023,1,294.36,44.154,0.22124915409418414
69,2,4,3,2,10.39,3,0.05,29.61,2.51,0,3,1,0,1,11,2023,4,31.17,1.5585000000000002,0.08199934661875204
76,2,3,3,4,29.33,1,0.15,24.93,2.83,0,3,0,0,4,5,2023,5,29.33,4.3995,0.10913999228692635
37,0,1,1,3,60.91,1,0.2,48.73,8.97,1,1,0,0,5,3,2023,7,60.91,12.182,0.18037401970641467
14,2,3,2,1,11.97,2,0.1,21.55,4.23,1,2,1,0,1,12,2023,8,23.94,2.394,0.18758314855875832
44,1,5,1,6,102.88,2,0.0,205.76,43.18,1,2,0,0,3,5,2024,18,205.76,0.0,0.20884116850454634
3,2,6,1,3,72.68,1,0.15,61.78,14.73,1,0,1,0,3,12,2023,5,72.68,10.902000000000001,0.23462886269512584
68,2,3,2,8,15.5,1,0.0,15.5,2.04,1,2,0,0,0,9,2024,13,15.5,0.0,0.12363636363636364
3,2,0,3,4,28.73,1,0.05,27.29,1.39,1,1,0,0,1,2,2023,12,28.73,1.4365,0.04913396960056557
46,0,1,2,8,11.76,4,0.0,47.04,5.25,1,0,1,0,1,7,2023,5,47.04,0.0,0.10928393005828477
21,3,2,3,4,42.05,1,0.1,37.84,5.41,0,1,0,0,1,1,2024,12,42.05,4.205,0.1392893923789907
63,2,0,3,4,9.15,2,0.0,18.3,3.99,1,1,1,0,0,11,2024,11,18.3,0.0,0.20673575129533678
78,1,5,2,7,22.71,2,0.15,38.61,8.11,1,1,0,0,6,3,2023,12,45.42,6.813,0.20474627619288058
10,2,6,2,7,35.1,2,0.0,70.2,17.51,0,0,1,1,1,7,2023,4,70.2,0.0,0.24592696629213484
78,1,5,0,9,42.32,4,0.0,169.28,35.09,0,3,0,0,3,2,2024,17,169.28,0.0,0.20607235142118865
65,1,5,2,1,0.99,2,0.0,1.98,0.41,1,3,1,1,2,8,2024,18,1.98,0.0,0.13758389261744966
47,3,2,0,9,18.31,1,0.15,15.56,2.67,1,1,0,0,3,9,2024,15,18.31,2.7464999999999997,0.16123188405797098
4,0,1,0,9,15.5,1,0.1,13.95,3.09,1,3,1,0,5,10,2023,11,15.5,1.55,0.20668896321070235
63,2,3,1,0,46.93,1,0.1,42.24,8.37,0,0,1,1,2,3,2024,19,46.93,4.6930000000000005,0.19357076780758553
25,1,5,2,1,60.31,1,0.0,60.31,13.11,0,2,0,0,3,2,2024,4,60.31,0.0,0.21383134888272712
74,2,6,2,7,33.1,1,0.0,33.1,4.12,1,2,1,0,2,1,2024,14,33.1,0.0,0.12082111436950146
71,2,4,2,8,0.22,1,0.1,0.2,0.01,0,1,1,0,0,9,2023,23,0.22,0.022000000000000002,0.008333333333333333
11,1,5,2,8,43.36,1,0.2,34.69,2.94,1,2,1,0,3,6,2024,0,43.36,8.672,0.08237601569066966
46,3,2,3,2,67.44,3,0.15,171.97,36.95,1,2,1,0,3,12,2023,14,202.32,30.348,0.21362085910851594
32,0,1,0,9,45.65,1,0.2,36.52,7.02,0,0,1,0,6,5,2024,2,45.65,9.13,0.18710021321961617
44,2,3,3,2,5.39,1,0.1,4.85,0.63,0,3,1,1,4,11,2024,4,5.39,0.539,0.1076923076923077
27,2,4,1,0,50.32,1,0.1,45.29,3.42,1,0,0,0,2,11,2023,5,50.32,5.032,0.07388204795852236
56,0,1,3,2,50.34,1,0.05,47.82,7.99,0,0,1,0,4,8,2023,23,50.34,2.5170000000000003,0.1636624334289226
12,2,4,3,2,10.85,2,0.0,21.7,4.86,1,3,1,0,1,5,2024,3,21.7,0.0,0.2140969162995595
35,1,5,2,8,33.88,1,0.2,27.1,6.7,1,2,0,0,1,11,2023,22,33.88,6.776000000000001,0.2384341637010676
47,1,5,2,1,40.49,2,0.1,72.88,12.88,1,0,0,1,5,8,2024,5,80.98,8.098,0.17433676231727127
25,2,3,0,5,6.46,1,0.2,5.17,0.26,1,1,0,0,1,7,2023,23,6.46,1.292,0.042139384116693684
63,3,2,2,1,23.81,1,0.05,22.62,3.19,1,1,1,0,4,5,2024,18,23.81,1.1905,0.13505503810330227
8,1,5,3,4,39.83,1,0.0,39.83,7.78,0,0,1,0,6,1,2024,6,39.83,0.0,0.19054616703404362
22,1,5,2,7,4.51,1,0.2,3.61,0.26,1,3,1,0,2,1,2024,20,4.51,0.902,0.056399132321041226
32,2,4,1,6,54.95,3,0.2,131.88,23.22,0,2,0,0,3,7,2024,8,164.85000000000002,32.970000000000006,0.1747441300421433
75,2,0,2,8,0.04,1,0.0,0.04,0.01,0,2,1,0,5,4,2023,16,0.04,0.0,0.009615384615384616
11,2,6,1,3,92.65,2,0.05,176.03,17.06,1,1,0,1,6,6,2023,1,185.3,9.265,0.09636784725752696
66,2,3,0,5,3.6,2,0.05,6.84,0.7,0,2,1,0,2,3,2023,23,7.2,0.36000000000000004,0.08928571428571429
14,2,3,2,1,16.2,4,0.0,64.8,11.84,1,2,0,0,5,3,2024,23,64.8,0.0,0.17993920972644378
58,2,6,3,2,27.61,1,0.1,24.85,4.67,0,0,0,0,3,12,2023,5,27.61,2.761,0.1806576402321083
40,2,0,3,2,53.83,1,0.15,45.76,5.76,0,3,1,0,5,6,2023,3,53.83,8.074499999999999,0.12318220701454234
64,2,3,0,9,3.72,1,0.2,2.98,0.67,1,0,1,0,1,2,2024,14,3.72,0.7440000000000001,0.16834170854271358
76,2,4,3,4,48.26,4,0.15,164.08,37.48,0,3,1,0,6,5,2024,11,193.04,28.955999999999996,0.2270414344560213
43,3,2,0,9,25.2,1,0.15,21.42,2.03,0,3,1,1,2,3,2023,15,25.2,3.78,0.09054415700267616
22,2,6,3,2,5.37,1,0.1,4.83,0.96,1,0,0,0,6,4,2024,2,5.37,0.537,0.16466552315608918
41,0,1,1,3,69.24,3,0.1,186.95,44.88,1,2,1,0,5,9,2024,19,207.71999999999997,20.772,0.23878691141260977
31,1,5,1,6,63.98,1,0.05,60.78,13.13,1,0,0,0,1,4,2024,3,63.98,3.199,0.21252832631919716
7,2,4,3,4,13.0,1,0.15,11.05,0.99,1,1,1,0,3,5,2024,4,13.0,1.95,0.08215767634854772
61,2,4,2,8,26.4,2,0.2,42.24,7.09,0,0,1,1,4,2,2024,1,52.8,10.56,0.16396854764107308
74,3,2,1,3,52.29,4,0.0,209.16,14.79,1,3,0,0,4,5,2024,16,209.16,0.0,0.07037495241720594
62,2,6,1,6,62.27,2,0.15,105.86,20.11,1,1,0,0,1,2,2024,10,124.54,18.681,0.18819015534344002
15,2,4,0,5,38.24,3,0.2,91.78,22.49,1,0,1,1,5,10,2024,22,114.72,22.944000000000003,0.24240137960767405
63,2,4,3,2,56.72,4,0.1,204.19,43.22,1,1,0,0,1,5,2024,18,226.88,22.688000000000002,0.21063404649349382
77,1,5,1,0,35.24,3,0.05,100.43,7.96,0,2,1,0,1,7,2023,8,105.72,5.2860000000000005,0.0784777679187617
62,2,0,1,3,102.66,3,0.15,261.78,33.45,0,3,1,0,3,9,2024,21,307.98,46.197,0.12729279244995817
52,2,3,2,7,14.04,1,0.0,14.04,2.44,1,1,0,0,1,12,2024,10,14.04,0.0,0.1622340425531915
55,2,3,1,6,56.96,3,0.15,145.25,10.73,1,1,0,1,4,4,2024,5,170.88,25.631999999999998,0.07336752136752137
76,2,6,1,6,71.77,1,0.05,68.18,11.55,1,0,1,1,5,9,2023,0,71.77,3.5885,0.16695576756287944
39,2,3,1,0,65.62,2,0.15,111.55,14.58,1,2,1,0,1,8,2023,5,131.24,19.686,0.12954242558862727
76,2,6,2,1,12.55,3,0.05,35.77,4.98,1,3,0,0,2,8,2023,19,37.650000000000006,1.8825000000000003,0.1354364971444112
62,0,1,2,7,20.84,4,0.05,79.19,12.11,0,2,0,0,6,9,2023,17,83.36,4.168,0.15101633620152138
20,3,2,2,7,15.14,1,0.0,15.14,2.79,0,3,0,0,1,6,2024,2,15.14,0.0,0.17286245353159851
26,0,1,2,1,13.21,1,0.0,13.21,1.13,0,2,1,0,6,1,2023,14,13.21,0.0,0.07952146375791695
0,2,6,0,5,41.99,2,0.2,67.18,4.95,0,0,1,1,2,4,2024,20,83.98,16.796000000000003,0.07260193605162804
33,2,4,0,5,32.14,1,0.1,28.93,3.65,0,1,1,1,6,4,2023,9,32.14,3.2140000000000004,0.12195121951219512
55,0,1,0,5,11.14,2,0.15,18.94,1.48,1,0,1,0,1,10,2023,20,22.28,3.342,0.07422266800401203
26,2,4,1,6,77.99,1,0.0,77.99,13.52,0,0,1,1,5,12,2023,6,77.99,0.0,0.17116090644385365
37,2,3,0,5,31.15,1,0.2,24.92,4.14,0,0,1,1,4,3,2023,9,31.15,6.23,0.1597222222222222
72,2,6,3,2,41.26,2,0.2,66.02,7.34,1,2,1,0,1,3,2023,6,82.52,16.504,0.10951954640405849
41,1,5,1,3,72.59,3,0.2,174.22,23.91,1,3,1,0,4,1,2023,10,217.77,43.554,0.13645702545371532
29,2,0,2,1,8.42,3,0.15,21.47,1.43,0,2,0,0,6,1,2024,9,25.259999999999998,3.7889999999999997,0.06364040943480195
67,2,3,3,4,13.8,1,0.15,11.73,1.2,0,2,1,0,0,1,2023,16,13.8,2.07,0.09426551453260015
41,0,1,1,0,74.95,2,0.15,127.42,8.68,0,1,0,0,1,8,2024,23,149.9,22.485,0.06759071795670456
55,2,0,1,3,72.21,3,0.1,194.97,46.37,0,0,1,0,5,6,2023,5,216.63,21.663,0.236617849670868
55,3,2,0,9,24.58,2,0.1,44.24,10.01,1,2,0,0,1,8,2023,1,49.16,4.916,0.22126436781609193
21,2,0,2,7,27.35,1,0.1,24.62,6.02,1,2,1,0,4,10,2024,12,27.35,2.7350000000000003,0.2349726775956284
29,3,2,3,4,50.55,1,0.0,50.55,7.73,0,1,1,1,5,9,2024,0,50.55,0.0,0.14995150339476238
19,2,6,0,5,13.17,2,0.2,21.07,3.07,1,0,0,0,5,5,2023,21,26.34,5.268000000000001,0.13910285455369278
10,3,2,1,3,70.94,2,0.0,141.88,32.37,1,1,1,1,4,5,2023,18,141.88,0.0,0.22655375139977602
57,2,4,0,5,20.96,1,0.1,18.86,3.23,0,3,0,1,6,7,2024,20,20.96,2.096,0.16263846928499498
54,2,0,0,5,20.65,3,0.2,49.56,5.87,1,3,0,0,4,7,2023,19,61.949999999999996,12.39,0.11609968354430379
76,1,5,3,4,46.98,2,0.0,93.96,8.03,0,0,1,0,5,1,2023,6,93.96,0.0,0.08456192080876158
50,2,3,3,2,41.51,1,0.0,41.51,7.87,1,2,0,0,1,9,2024,17,41.51,0.0,0.1851329099035521
48,1,5,1,6,76.27,1,0.15,64.83,14.61,0,0,0,1,4,5,2023,8,76.27,11.440499999999998,0.22193528786267658
72,3,2,0,9,51.11,1,0.0,51.11,4.14,1,2,1,0,3,1,2023,12,51.11,0.0,0.07944732297063903
26,1,5,3,4,25.42,1,0.15,21.61,3.48,1,3,0,0,0,7,2023,13,25.42,3.813,0.15391419725785052
38,2,4,1,6,73.64,1,0.15,62.59,8.14,1,0,0,0,4,8,2023,14,73.64,11.046,0.12800754835665987
44,2,3,2,8,18.79,1,0.05,17.85,1.18,1,0,0,0,2,4,2024,19,18.79,0.9395,0.06259946949602122
23,1,5,0,5,31.48,1,0.15,26.76,4.07,0,2,0,0,1,3,2024,0,31.48,4.7219999999999995,0.14661383285302593
18,1,5,3,2,22.4,3,0.1,60.48,7.93,0,0,1,1,3,6,2023,2,67.19999999999999,6.719999999999999,0.12898503578399478
47,1,5,0,5,26.94,2,0.0,53.88,7.59,0,3,0,1,1,8,2024,11,53.88,0.0,0.138301749271137
71,0,1,2,7,36.9,1,0.15,31.36,6.67,1,3,0,0,4,3,2023,16,36.9,5.534999999999999,0.2061186650185414
21,2,0,2,8,8.64,1,0.05,8.21,0.52,1,2,0,0,3,4,2024,21,8.64,0.43200000000000005,0.05646036916395222
40,2,6,0,5,66.85,2,0.0,133.7,19.43,1,1,0,0,5,9,2023,9,133.7,0.0,0.14424647364513735
78,3,2,0,5,4.88,1,0.0,4.88,1.06,0,0,0,0,1,7,2023,7,4.88,0.0,0.18027210884353742
71,1,5,2,8,0.72,1,0.15,0.61,0.07,0,2,1,0,0,9,2024,0,0.72,0.108,0.04347826086956522
46,2,0,3,2,48.16,2,0.0,96.32,14.5,0,3,1,0,5,8,2024,4,96.32,0.0,0.14899301274147145
16,2,6,2,8,40.83,1,0.15,34.71,7.72,0,2,1,1,0,1,2023,21,40.83,6.124499999999999,0.21618594231307756
41,2,6,3,4,37.48,2,0.2,59.97,12.02,1,1,0,1,1,12,2023,11,74.96,14.991999999999999,0.1971461374446449
18,2,3,0,5,37.57,2,0.1,67.63,14.96,1,0,0,0,5,12,2024,7,75.14,7.514,0.21798047501092818
70,1,5,0,9,24.76,1,0.05,23.52,3.82,0,1,0,0,3,5,2024,4,24.76,1.2380000000000002,0.15579119086460033
41,2,4,2,8,7.05,3,0.05,20.09,2.05,0,3,0,0,1,9,2023,15,21.15,1.0574999999999999,0.09720246562351825
59,2,0,1,0,61.52,1,0.05,58.44,10.79,1,2,1,0,5,11,2024,19,61.52,3.0760000000000005,0.18152759084791387
38,0,1,3,2,11.46,4,0.0,45.84,3.02,1,2,1,1,6,6,2023,20,45.84,0.0,0.06447480785653287
22,2,6,0,9,44.5,2,0.0,89.0,7.72,1,0,0,0,5,10,2024,12,89.0,0.0,0.08577777777777777
2,2,3,3,4,22.06,1,0.1,19.85,3.07,0,0,1,0,3,2,2024,3,22.06,2.206,0.14724220623501197
33,0,1,3,4,8.49,1,0.15,7.22,1.57,1,2,1,0,6,8,2023,7,8.49,1.2735,0.1909975669099757
54,2,6,1,3,53.57,2,0.0,107.14,18.02,1,2,1,1,3,7,2024,8,107.14,0.0,0.1666358424264842
0,0,1,0,9,33.26,1,0.0,33.26,3.68,1,2,1,1,1,8,2023,2,33.26,0.0,0.10741389375364858
74,2,6,3,2,13.73,1,0.1,12.36,2.59,1,1,1,1,1,1,2023,22,13.73,1.3730000000000002,0.19386227544910178
24,3,2,3,2,8.56,1,0.05,8.13,0.54,1,2,1,0,2,3,2024,12,8.56,0.42800000000000005,0.05914567360350493
28,3,2,0,5,29.87,3,0.1,80.65,14.0,1,0,0,0,6,7,2023,2,89.61,8.961,0.17146356399265156
11,2,3,0,9,29.9,1,0.2,23.92,3.29,0,0,1,0,1,7,2024,0,29.9,5.98,0.13202247191011235
37,1,5,3,2,14.86,2,0.2,23.78,4.95,0,2,1,0,3,12,2023,13,29.72,5.944,0.19975786924939468
25,3,2,0,9,15.58,4,0.0,62.32,4.64,0,0,0,0,6,7,2024,15,62.32,0.0,0.07327858496525584
13,3,2,3,2,29.64,3,0.05,84.47,20.04,0,2,1,0,0,4,2023,16,88.92,4.446000000000001,0.23446823446823445
11,2,3,1,6,31.04,1,0.2,24.83,3.4,0,3,0,0,3,7,2023,11,31.04,6.208,0.1316298877274487
60,2,4,3,4,3.15,1,0.0,3.15,0.31,1,0,0,0,1,2,2023,18,3.15,0.0,0.07469879518072288
69,2,0,2,1,10.63,2,0.0,21.26,2.41,0,0,1,0,5,10,2024,4,21.26,0.0,0.1082659478885894
59,2,3,3,2,20.73,2,0.05,39.39,6.25,0,2,1,0,4,5,2023,8,41.46,2.073,0.1547412725922258
27,1,5,1,6,66.22,2,0.0,132.44,18.53,1,0,1,0,1,10,2023,19,132.44,0.0,0.13886390887290168
65,0,1,1,0,89.51,3,0.0,268.53,48.78,1,1,1,0,0,1,2023,19,268.53000000000003,0.0,0.180981708900679
8,2,3,2,7,42.15,3,0.0,126.45,7.43,0,0,1,0,2,2,2024,20,126.44999999999999,0.0,0.05829737151824244
26,2,4,3,2,21.8,2,0.15,37.06,7.05,0,0,0,0,6,4,2023,1,43.6,6.54,0.18523384130320544
69,1,5,2,8,24.62,4,0.2,78.78,4.9,0,2,0,0,2,11,2024,15,98.48,19.696,0.06141890198044623
17,2,0,2,1,4.95,3,0.0,14.85,2.32,0,1,1,0,6,11,2023,2,14.850000000000001,0.0,0.14637223974763405
68,2,4,3,2,24.63,1,0.0,24.63,5.14,1,1,1,0,5,10,2024,18,24.63,0.0,0.20054623488099882
36,1,5,0,9,19.23,4,0.2,61.54,8.38,0,3,1,0,3,11,2023,17,76.92,15.384,0.13399424368404222
32,2,3,2,8,31.45,2,0.0,62.9,9.66,0,1,1,0,1,4,2024,14,62.9,0.0,0.1511737089201878
9,2,0,1,6,43.46,1,0.1,39.11,4.74,0,1,1,0,2,12,2024,8,43.46,4.346,0.11817501869857891
58,2,0,1,3,70.39,1,0.2,56.31,6.47,0,2,0,1,6,4,2023,18,70.39,14.078000000000001,0.11289478276042575
7,2,3,0,9,55.65,4,0.1,200.34,26.71,0,3,0,0,0,1,2024,2,222.6,22.26,0.13266117015992848
66,2,0,1,0,57.82,2,0.2,92.51,8.71,0,1,1,0,4,6,2024,1,115.64,23.128,0.09314511816917977
47,0,1,2,8,33.03,2,0.2,52.85,3.16,1,3,0,0,4,2,2024,4,66.06,13.212000000000002,0.05868152274837512
64,2,6,3,4,38.8,2,0.15,65.96,16.45,0,2,1,0,5,5,2024,17,77.6,11.639999999999999,0.24566905615292714
39,2,3,3,2,16.98,1,0.05,16.13,1.42,0,2,1,1,1,12,2024,18,16.98,0.8490000000000001,0.08289550496205488
2,1,5,1,6,64.48,3,0.05,183.77,14.92,0,1,1,0,5,5,2023,14,193.44,9.672,0.0807490393462142
65,2,3,0,9,25.25,2,0.0,50.5,5.88,1,3,0,0,1,12,2023,22,50.5,0.0,0.1141747572815534
78,2,4,2,8,26.95,1,0.0,26.95,2.88,1,0,0,0,3,1,2024,18,26.95,0.0,0.10304114490161001
45,1,5,0,5,9.54,1,0.05,9.06,2.02,0,2,1,1,4,11,2024,8,9.54,0.477,0.2007952286282306
34,3,2,3,4,25.49,1,0.0,25.49,5.98,1,1,0,0,0,6,2024,2,25.49,0.0,0.22574556436391094
26,2,4,0,5,34.96,2,0.05,66.42,14.11,1,1,0,0,3,12,2024,11,69.92,3.4960000000000004,0.2092850786116879
50,2,3,3,4,54.02,2,0.0,108.04,17.78,1,3,0,0,6,2,2024,21,108.04,0.0,0.16305942773294205
64,2,0,1,6,79.19,1,0.2,63.35,12.1,0,1,1,0,6,10,2024,4,79.19,15.838000000000001,0.18803418803418803
35,2,3,1,0,103.06,4,0.0,412.24,80.56,1,3,1,0,6,7,2024,17,412.24,0.0,0.19494724615235698
76,3,2,2,7,9.65,2,0.05,18.34,3.14,0,1,0,0,6,7,2023,3,19.3,0.9650000000000001,0.1623578076525336
42,2,6,1,3,77.45,4,0.15,263.33,37.85,1,3,0,0,4,3,2023,22,309.8,46.47,0.14319222184390726
18,2,6,2,8,28.67,2,0.0,57.34,11.38,0,3,1,0,1,7,2023,7,57.34,0.0,0.19506342132327734
46,2,6,2,7,68.8,3,0.1,185.76,36.04,0,0,1,0,2,4,2024,7,206.39999999999998,20.64,0.19297494110087815
66,2,0,3,4,8.83,2,0.1,15.89,2.43,1,3,1,0,1,2,2023,7,17.66,1.766,0.1438721136767318
53,0,1,2,7,8.21,2,0.0,16.42,2.34,0,1,0,0,6,4,2024,5,16.42,0.0,0.1343283582089552
54,2,3,1,0,48.01,2,0.2,76.82,17.6,1,1,0,0,6,2,2024,10,96.02,19.204,0.22616294011822158
62,2,4,0,5,17.48,2,0.2,27.97,3.55,1,0,0,0,4,4,2023,22,34.96,6.992000000000001,0.12254055919917156
34,3,2,1,6,49.48,1,0.2,39.58,2.39,1,1,0,0,0,8,2024,21,49.48,9.896,0.058896007885657964
67,1,5,0,5,9.82,2,0.1,17.68,3.91,1,1,0,1,4,7,2023,0,19.64,1.9640000000000002,0.20931477516059957
68,2,6,3,4,28.01,2,0.15,47.62,2.44,0,0,0,0,6,11,2024,15,56.02,8.403,0.05018510900863842
32,2,3,1,6,66.84,3,0.15,170.44,37.09,0,0,1,0,3,2,2023,20,200.52,30.078,0.21634391040597295
44,2,0,1,0,97.52,3,0.15,248.68,30.35,1,2,1,0,4,6,2023,21,292.56,43.884,0.12155559115668055
37,0,1,3,4,44.01,1,0.2,35.21,7.81,0,1,0,0,6,3,2024,17,44.01,8.802,0.2156862745098039
30,2,0,2,8,13.46,3,0.2,32.3,5.52,1,2,1,0,4,8,2024,23,40.38,8.076,0.16576576576576577
23,2,0,3,2,7.03,4,0.0,28.12,6.38,0,0,0,0,2,9,2024,18,28.12,0.0,0.2190934065934066
39,1,5,1,3,69.84,2,0.1,125.71,7.43,0,2,1,0,6,10,2024,3,139.68,13.968000000000002,0.05863783442506511
46,2,0,0,5,1.4,1,0.2,1.12,0.13,0,2,1,0,3,11,2023,9,1.4,0.27999999999999997,0.06132075471698113
65,3,2,3,4,61.63,3,0.1,166.4,38.01,1,0,1,1,5,4,2024,1,184.89000000000001,18.489,0.22706093189964155
40,2,0,2,1,48.59,2,0.2,77.74,9.04,1,0,1,0,1,11,2024,10,97.18,19.436000000000003,0.11480822961645923
34,3,2,3,4,15.62,2,0.0,31.24,6.96,1,3,0,0,4,10,2024,17,31.24,0.0,0.21588089330024818
42,1,5,0,5,9.26,2,0.05,17.59,1.5,0,3,0,0,0,9,2023,11,18.52,0.926,0.08068854222700376
4,0,1,3,2,52.08,4,0.05,197.9,15.57,0,1,0,0,1,5,2024,4,208.32,10.416,0.07828054298642534
74,2,0,2,1,22.71,1,0.0,22.71,4.26,1,0,0,1,4,2,2024,22,22.71,0.0,0.17967102488401518
29,2,3,0,5,49.76,1,0.0,49.76,4.4,1,0,1,0,5,11,2024,23,49.76,0.0,0.08668242710795904
28,2,3,2,1,6.89,2,0.05,13.09,2.09,0,1,0,0,3,6,2023,8,13.78,0.6890000000000001,0.1483321504613201
66,2,6,2,1,13.01,1,0.1,11.71,2.7,0,0,1,0,4,9,2024,10,13.01,1.3010000000000002,0.21243115656963021
65,2,0,3,2,25.1,1,0.05,23.84,5.09,0,0,1,0,1,7,2023,22,25.1,1.2550000000000001,0.20491143317230273
76,2,4,3,2,25.94,1,0.0,25.94,2.04,1,1,1,0,4,4,2024,9,25.94,0.0,0.0757238307349666
14,2,3,3,4,16.0,1,0.1,14.4,2.05,0,0,1,0,5,4,2024,15,16.0,1.6,0.1331168831168831
78,2,3,0,9,37.46,2,0.15,63.68,8.45,0,3,1,0,4,11,2023,17,74.92,11.238,0.13064316635745205
24,2,4,3,2,3.65,2,0.05,6.93,1.1,0,3,0,1,0,12,2023,6,7.3,0.365,0.13871374527112235
79,2,0,2,8,22.15,1,0.05,21.04,5.07,1,2,1,0,1,9,2024,14,22.15,1.1075,0.2300362976406534
31,3,2,2,1,27.41,3,0.0,82.23,11.56,1,1,0,0,1,4,2023,6,82.23,0.0,0.13889222636068727
72,2,4,0,9,35.29,3,0.05,100.58,24.95,1,1,1,0,0,11,2023,18,105.87,5.293500000000001,0.2456192163811774
24,2,3,0,5,39.23,4,0.05,149.07,33.26,1,2,1,0,3,1,2024,17,156.92,7.846,0.2216299060438462
41,3,2,1,0,37.51,1,0.0,37.51,6.04,1,1,0,0,0,1,2024,13,37.51,0.0,0.15684237860296027
49,3,2,3,2,5.68,1,0.0,5.68,0.44,1,1,1,1,6,3,2023,20,5.68,0.0,0.0658682634730539
0,2,6,3,2,50.55,1,0.0,50.55,6.82,1,3,1,0,3,3,2024,17,50.55,0.0,0.13229873908826384
2,2,4,0,5,31.65,2,0.1,56.97,13.81,1,3,0,1,6,2,2023,18,63.3,6.33,0.23822666896670694
34,2,6,2,7,10.03,3,0.15,25.58,5.36,0,3,1,1,1,9,2024,2,30.089999999999996,4.5135,0.20165537998495112
44,0,1,3,2,56.02,4,0.05,212.88,22.96,1,0,1,1,4,4,2024,18,224.08,11.204,0.10734991584065832
61,2,4,0,5,27.31,1,0.1,24.58,1.63,1,1,1,0,0,6,2023,18,27.31,2.731,0.063721657544957
42,2,3,1,3,83.59,3,0.0,250.77,45.6,0,3,0,1,4,9,2023,0,250.77,0.0,0.1811176867776145
24,3,2,1,0,61.35,4,0.1,220.86,45.07,0,1,1,0,0,2,2023,10,245.4,24.540000000000003,0.20314612818894798
32,1,5,2,1,66.21,1,0.1,59.59,7.73,0,3,1,0,2,10,2024,8,66.21,6.6209999999999996,0.1275788083842218
35,1,5,3,4,60.11,1,0.1,54.1,6.84,0,0,1,0,5,9,2023,4,60.11,6.011,0.12413793103448276
72,0,1,0,9,20.02,1,0.0,20.02,2.02,0,1,1,0,5,9,2024,20,20.02,0.0,0.0960989533777355
5,2,4,2,1,44.43,1,0.1,39.99,2.78,0,2,1,0,0,11,2023,17,44.43,4.4430000000000005,0.06782141985850207
7,2,3,2,7,37.91,3,0.0,113.73,27.31,0,3,0,0,2,2,2023,0,113.72999999999999,0.0,0.2380371306545803
29,0,1,3,4,52.37,3,0.1,141.4,33.16,1,2,0,0,0,12,2024,5,157.10999999999999,15.710999999999999,0.23286516853932582
79,2,6,0,5,5.7,1,0.05,5.42,0.46,1,1,1,0,6,10,2023,1,5.7,0.28500000000000003,0.07165109034267914
27,2,6,1,3,73.72,3,0.0,221.16,51.42,0,0,1,0,3,5,2023,17,221.16,0.0,0.23145480734605692
37,2,4,2,1,46.17,3,0.1,124.66,12.88,0,3,1,0,0,1,2023,15,138.51,13.850999999999999,0.10249880630272164
58,1,5,2,7,10.17,1,0.0,10.17,1.29,1,2,1,0,3,2,2024,23,10.17,0.0,0.11548791405550582
31,2,3,0,9,1.33,1,0.1,1.2,0.24,0,3,0,0,3,2,2023,20,1.33,0.133,0.10909090909090907
17,2,3,0,9,15.78,1,0.2,12.62,1.74,0,0,0,0,0,12,2024,12,15.78,3.156,0.1277533039647577
22,2,0,0,9,19.61,2,0.1,35.3,8.59,0,2,0,0,2,2,2024,2,39.22,3.922,0.2366391184573003
1,2,4,3,4,39.35,3,0.15,100.34,9.69,1,0,1,1,5,5,2023,6,118.05000000000001,17.7075,0.09561870929544108
34,2,4,1,6,90.05,1,0.2,72.04,4.32,0,0,0,0,4,2,2023,7,90.05,18.01,0.05914567360350493
47,2,0,1,6,61.48,4,0.0,245.92,33.26,0,2,0,0,0,5,2024,19,245.92,0.0,0.13469949781305685
